,5th_eps_pipe_tens,16th_eps_pipe_tens,50th_eps_pipe_tens,84th_eps_pipe_tens,95th_eps_pipe_tens,mean_eps_pipe_tens
segment_110032,0.0,0.0,2.35725e-10,9.6225e-10,1.221e-09,5.765e-10
segment_110593,0.0,0.0,0.0,0.0,0.0,0.0
segment_111029,0.0,0.0,0.0,0.0,0.0,0.0
segment_111332,0.0,0.0,0.0,0.0,0.0,0.0
segment_111462,0.0,0.0,0.0,0.0,0.0,0.0
segment_111995,0.0,0.0,0.0,0.0,0.0,0.0
segment_112407,0.0,0.0,0.0,0.0,0.0,0.0
segment_113181,0.0,0.0,0.0,0.0,0.0,0.0
segment_113903,0.0,0.0,0.0,0.0,0.0,0.0
segment_114001,0.0,0.0,0.0,0.0,0.0,0.0
segment_114023,0.0,0.0,0.0,0.0,0.0,0.0
segment_114031,0.0,0.0,0.0,0.0,0.0,0.0
segment_115116,0.0,0.0,0.0,0.0,0.0,0.0
segment_115141,0.0,0.0,3.4775e-06,1.27825e-05,0.000128875,2.31625e-05
segment_115446,0.0,0.0,0.0,0.0,0.0,0.0
segment_115455,0.0,0.0,1.5255e-09,7.58e-09,1.093e-08,4.3675e-09
segment_115493,0.0,0.0,0.0,0.0,0.0,0.0
segment_115543,0.0,0.0,0.0,0.0,0.0,0.0
segment_116009,0.0,0.0,0.0,0.0,0.0,0.0
segment_116032,0.0,0.0,0.0,0.0,0.0,0.0
segment_116179,0.0,0.0,3.825e-07,1.6435e-06,3.9225e-06,1.5335e-06
segment_116415,0.0,0.0,2.6975e-07,1.2145e-06,2.925e-06,1.1255e-06
segment_116582,0.0,0.0,0.0,1.131e-10,1.89875e-10,0.0
segment_117364,0.0,0.0,0.0,0.0,0.0,0.0
segment_117860,0.0,0.0,0.0,0.0,0.0,0.0
segment_118004,0.0,0.0,0.0,0.0,0.0,0.0
segment_118610,0.0,0.0,0.0,0.0,0.0,0.0
segment_118943,0.0,0.0,0.0,0.0,0.0,0.0
segment_119102,0.0,0.0,0.0,0.0,0.0,0.0
segment_119886,0.0,0.0,0.0,0.0,0.0,0.0
segment_120020,0.0,0.0,0.0,0.0,0.0,0.0
segment_120052,0.0,0.0,0.0,0.0,0.0,0.0
segment_120427,0.0,0.0,0.0,0.0,0.0,0.0
segment_120913,0.0,0.0,2.5675e-09,1.37275e-08,2.03175e-08,8.515e-09
segment_121277,0.0,0.0,0.0,0.0,0.0,0.0
segment_122259,0.0,0.0,0.0,0.0,0.0,0.0
segment_123214,0.0,0.0,0.0,0.0,0.0,0.0
segment_123540,0.0,0.0,0.0,0.0,0.0,0.0
segment_124266,0.0,0.0,0.0,0.0,0.0,0.0
segment_124402,0.0,0.0,0.0,0.0,0.0,0.0
segment_124435,0.0,0.0,0.0,0.0,0.0,0.0
segment_124506,0.0,0.0,0.0,0.0,0.0,0.0
segment_124773,0.0,0.0,0.0,0.0,0.0,0.0
segment_125145,0.0,0.0,9.48e-08,9.61e-07,1.062e-06,6.1225e-07
segment_125466,0.0,0.0,0.0,0.0,0.0,0.0
segment_125502,0.0,0.0,0.0,0.0,0.0,0.0
segment_125550,0.0,0.0,0.0,0.0,0.0,0.0
segment_125578,0.0,0.0,0.0,0.0,0.0,0.0
segment_125610,0.0,0.0,0.0,0.0,0.0,0.0
segment_125853,0.0,0.0,0.0,0.0,0.0,0.0
segment_126367,0.0,0.0,0.0,0.0,0.0,0.0
segment_126418,0.0,0.0,2.24075e-10,1.081e-09,1.229e-09,5.7725e-10
segment_126462,0.0,0.0,0.0,0.0,0.0,0.0
segment_126713,0.0,0.0,0.0,0.0,0.0,0.0
segment_126999,0.0,0.0,0.0,0.0,0.0,0.0
segment_127290,0.0,0.0,0.0,0.0,0.0,0.0
segment_127527,0.0,0.0,0.0,0.0,0.0,0.0
segment_127756,0.0,0.0,0.0,0.0,0.0,0.0
segment_127806,0.0,0.0,0.0,0.0,0.0,0.0
segment_128260,0.0,0.0,2.9275e-09,1.287e-08,1.48925e-08,7.1125e-09
segment_128372,0.0,0.0,0.0,0.0,0.0,0.0
segment_128602,0.0,0.0,2.5175e-10,1.21025e-09,1.5275e-09,6.795e-10
segment_128648,0.0,0.0,6.4225e-07,4.2325e-06,4.98e-06,2.765e-06
segment_128879,0.0,0.0,2.2735e-06,7.6325e-06,1.685e-05,7.68e-06
segment_129334,0.0,0.0,1.36e-07,1.048e-06,1.169e-06,6.2825e-07
segment_129406,0.0,0.0,0.0,0.0,0.0,0.0
segment_129743,0.0,0.0,0.0,0.0,0.0,0.0
segment_130007,0.0,0.0,0.0,0.0,0.0,0.0
segment_130197,0.0,0.0,0.0,0.0,0.0,0.0
segment_130524,0.0,0.0,0.0,0.0,0.0,0.0
segment_130866,0.0,0.0,0.0,0.0,0.0,0.0
segment_131422,0.0,0.0,0.0,0.0,0.0,0.0
segment_132627,0.0,0.0,0.0,0.0,0.0,0.0
segment_132984,0.0,0.0,0.0,0.0,0.0,0.0
segment_133019,0.0,0.0,1.85675e-07,1.27125e-06,1.56775e-06,1.054e-06
segment_133063,0.0,0.0,0.0,0.0,0.0,0.0
segment_133572,0.0,0.0,0.0,0.0,0.0,0.0
segment_133587,0.0,0.0,0.0,0.0,0.0,0.0
segment_134351,0.0,0.0,0.0,0.0,0.0,0.0
segment_134455,0.0,0.0,0.0,0.0,0.0,0.0
segment_134746,0.0,0.0,2.08175e-07,3.12e-06,3.645e-06,2.234e-06
segment_135014,0.0,0.0,1.0175e-07,8.24e-07,9.4075e-07,5.55e-07
segment_135134,0.0,0.0,0.0,0.0,0.0,0.0
segment_135606,0.0,0.0,0.0,0.0,0.0,0.0
segment_135710,0.0,0.0,0.0,0.0,0.0,0.0
segment_135786,0.0,0.0,0.0,0.0,0.0,0.0
segment_135849,0.0,0.0,0.0,0.0,0.0,0.0
segment_135921,0.0,0.0,0.0,0.0,0.0,0.0
segment_135924,0.0,0.0,0.0,0.0,0.0,0.0
segment_136119,0.0,0.0,0.0,0.0,0.0,0.0
segment_136358,0.0,0.0,0.0,0.0,0.0,0.0
segment_136922,0.0,0.0,0.0,0.0,0.0,0.0
segment_137023,0.0,0.0,0.0,1.66925e-10,2.24525e-10,0.0
segment_137618,0.0,0.0,0.0,0.0,0.0,0.0
segment_137654,0.0,0.0,0.0,0.0,0.0,0.0
segment_138061,0.0,0.0,0.0,0.0,0.0,0.0
segment_138281,0.0,0.0,0.0,0.0,0.0,0.0
segment_138826,0.0,0.0,0.0,0.0,0.0,0.0
segment_138860,0.0,0.0,0.0,0.0,0.0,0.0
segment_138897,0.0,0.0,0.0,0.0,0.0,0.0
segment_139677,0.0,0.0,0.0,0.0,0.0,0.0
segment_139884,0.0,0.0,0.0,0.0,0.0,0.0
segment_140763,0.0,0.0,0.0,0.0,0.0,0.0
segment_141012,0.0,0.0,0.0,0.0,0.0,0.0
segment_141084,0.0,0.0,0.0,0.0,0.0,0.0
segment_141464,0.0,0.0,0.0,0.0,0.0,0.0
segment_141559,0.0,0.0,0.0,0.0,0.0,0.0
segment_141951,0.0,0.0,0.0,0.0,0.0,0.0
segment_142325,0.0,0.0,0.0,0.0,0.0,0.0
segment_142564,0.0,0.0,0.0,0.0,0.0,0.0
segment_142925,0.0,0.0,0.0,0.0,0.0,0.0
segment_142937,0.0,0.0,0.0,0.0,0.0,0.0
segment_143284,0.0,0.0,0.0,0.0,0.0,0.0
segment_143454,0.0,0.0,4.46e-07,3.9175e-06,4.535e-06,2.476e-06
segment_143610,0.0,0.0,0.0,0.0,0.0,0.0
segment_144079,0.0,0.0,0.0,0.0,0.0,0.0
segment_144369,0.0,0.0,0.0,0.0,0.0,0.0
segment_144602,0.0,0.0,4.205e-07,4.045e-06,4.545e-06,2.63e-06
segment_144607,0.0,0.0,5.0875e-07,4.415e-06,5.075e-06,2.9575e-06
segment_144668,0.0,0.0,9.3975e-07,8.1825e-06,9.455e-06,5.67e-06
segment_144857,0.0,0.0,0.0,0.0,0.0,0.0
segment_145420,0.0,0.0,0.0,0.0,0.0,0.0
segment_145506,0.0,0.0,0.0,0.0,0.0,0.0
segment_145528,0.0,0.0,0.0,0.0,0.0,0.0
segment_145859,0.0,0.0,0.0,0.0,0.0,0.0
segment_146091,0.0,0.0,0.0,0.0,0.0,0.0
segment_146101,0.0,0.0,0.0,0.0,0.0,0.0
segment_146287,0.0,0.0,0.0,0.0,0.0,0.0
segment_146371,0.0,0.0,0.0,0.0,0.0,0.0
segment_147017,0.0,0.0,1.18925e-10,6.5425e-10,9.0075e-10,3.615e-10
segment_147562,0.0,0.0,5.245e-09,2.79e-08,3.245e-08,1.52375e-08
segment_147718,0.0,0.0,0.0,0.0,0.0,0.0
segment_147802,0.0,0.0,0.0,0.0,0.0,0.0
segment_148010,0.0,0.0,1.0375e-06,6.6e-06,8.7875e-06,5.3625e-06
segment_148202,0.0,0.0,4.7975e-07,2.09675e-06,4.39e-06,1.88175e-06
segment_149086,0.0,0.0,0.0,0.0,0.0,0.0
segment_149305,0.0,0.0,0.0,0.0,0.0,0.0
segment_149445,0.0,0.0,0.0,0.0,0.0,0.0
segment_149555,0.0,0.0,0.0,0.0,0.0,0.0
segment_150464,0.0,0.0,0.0,0.0,0.0,0.0
segment_150990,0.0,0.0,6.8525e-08,5.675e-07,6.55e-07,3.6875e-07
segment_151092,0.0,0.0,1.4455e-07,5.47e-07,1.064e-06,5.095e-07
segment_151772,0.0,0.0,0.0,0.0,0.0,0.0
segment_151798,0.0,0.0,0.0,0.0,0.0,0.0
segment_152339,0.0,0.0,0.0,0.0,0.0,0.0
segment_152363,0.0,0.0,0.0,0.0,0.0,0.0
segment_152525,0.0,0.0,5.3875e-10,2.8375e-09,3.2175e-09,1.4865e-09
segment_152741,0.0,0.0,6.4825e-07,4.39e-06,5.5275e-06,3.53e-06
segment_153217,0.0,0.0,0.0,0.0,0.0,0.0
segment_153399,0.0,0.0,0.0,0.0,0.0,0.0
segment_153610,0.0,0.0,0.0,0.0,0.0,0.0
segment_153627,0.0,0.0,0.0,0.0,0.0,0.0
segment_153757,0.0,0.0,0.0,0.0,0.0,0.0
segment_153989,0.0,0.0,0.0,0.0,0.0,0.0
segment_155417,0.0,0.0,0.0,0.0,0.0,0.0
segment_155555,0.0,0.0,0.0,0.0,0.0,0.0
segment_156324,0.0,0.0,0.0,0.0,0.0,0.0
segment_156328,0.0,0.0,0.0,0.0,0.0,0.0
segment_156417,0.0,0.0,0.0,0.0,0.0,0.0
segment_156419,0.0,0.0,0.0,0.0,0.0,0.0
segment_156582,0.0,0.0,0.0,0.0,0.0,0.0
segment_156891,0.0,0.0,0.0,0.0,0.0,0.0
segment_157100,0.0,0.0,0.0,0.0,0.0,0.0
segment_157106,0.0,0.0,0.0,0.0,0.0,0.0
segment_157122,0.0,0.0,0.0,0.0,0.0,0.0
segment_157392,0.0,0.0,0.0,0.0,0.0,0.0
segment_157822,0.0,0.0,0.0,0.0,0.0,0.0
segment_159182,0.0,0.0,0.0,0.0,0.0,0.0
segment_159239,0.0,0.0,0.0,0.0,0.0,0.0
segment_159657,0.0,0.0,2.3735e-09,9.51e-09,1.23025e-08,5.8825e-09
segment_160002,0.0,0.0,0.0,0.0,0.0,0.0
segment_160080,0.0,0.0,3.13e-07,3.465e-06,3.81e-06,2.17225e-06
segment_160740,0.0,0.0,0.0,0.0,0.0,0.0
segment_161750,0.0,0.0,1.11275e-06,7.8075e-06,9.0775e-06,5.425e-06
segment_162252,0.0,0.0,4.1225e-09,2.31075e-08,2.5925e-08,1.239e-08
segment_162316,0.0,0.0,3.7e-08,2.49275e-07,2.7875e-07,1.43875e-07
segment_162847,0.0,0.0,0.0,0.0,0.0,0.0
segment_163209,0.0,0.0,0.0,0.0,0.0,0.0
segment_163628,0.0,0.0,0.0,0.0,0.0,0.0
segment_164040,0.0,0.0,0.0,0.0,0.0,0.0
segment_164161,0.0,0.0,0.0,0.0,0.0,0.0
segment_164230,0.0,0.0,5.795e-07,5.65e-06,6.7725e-06,4.1425e-06
segment_164508,0.0,0.0,1.1275e-06,4.0575e-06,8.8025e-06,3.945e-06
segment_164730,0.0,0.0,0.0,0.0,0.0,0.0
segment_165080,0.0,0.0,0.0,0.0,0.0,0.0
segment_165157,0.0,0.0,0.0,0.0,0.0,0.0
segment_165271,0.0,0.0,3.3575e-07,1.57225e-06,3.2075e-06,1.39175e-06
segment_165329,0.0,0.0,0.0,0.0,0.0,0.0
segment_165398,0.0,0.0,2.26075e-08,1.15225e-07,1.29e-07,6.16e-08
segment_165460,0.0,0.0,0.0,0.0,0.0,0.0
segment_165683,0.0,0.0,0.0,0.0,0.0,0.0
segment_165991,0.0,0.0,0.0,0.0,0.0,0.0
segment_167733,0.0,0.0,6.45e-07,5.9975e-06,6.665e-06,3.7325e-06
segment_167755,0.0,0.0,2.79e-06,1.03725e-05,9.07e-05,1.73275e-05
segment_168531,0.0,0.0,0.0,0.0,0.0,0.0
segment_168945,0.0,0.0,0.0,0.0,0.0,0.0
segment_169686,0.0,0.0,0.0,0.0,0.0,0.0
segment_169852,0.0,0.0,0.0,0.0,0.0,0.0
segment_169917,0.0,0.0,0.0,0.0,0.0,0.0
segment_169949,0.0,0.0,0.0,0.0,0.0,0.0
segment_170326,0.0,0.0,2.3735e-09,1.258e-08,1.41525e-08,6.71e-09
segment_170882,0.0,0.0,0.0,0.0,0.0,0.0
segment_170882,0.0,0.0,0.0,0.0,0.0,0.0
segment_171588,0.0,0.0,0.0,0.0,0.0,0.0
segment_171611,0.0,0.0,0.0,0.0,0.0,0.0
segment_172100,0.0,0.0,2.5925e-08,1.4115e-07,1.99425e-07,8.585e-08
segment_172222,0.0,0.0,2.7e-09,1.36325e-08,1.95975e-08,8.24e-09
segment_172960,0.0,0.0,7.98e-07,4.8375e-06,1.61525e-05,5.0725e-06
segment_172991,0.0,0.0,6.3725e-07,9.505e-06,1.304e-05,8.5325e-06
segment_173053,0.0,0.0,2.2555e-07,1.574e-06,1.921e-06,1.033e-06
segment_173377,0.0,0.0,0.0,0.0,0.0,0.0
segment_173554,0.0,0.0,0.0,0.0,0.0,0.0
segment_173611,0.0,0.0,0.0,0.0,0.0,0.0
segment_173939,0.0,0.0,0.0,0.0,0.0,0.0
segment_174618,0.0,0.0,9.305e-09,4.8775e-08,6.8225e-08,2.945e-08
segment_174840,0.0,0.0,5.9375e-07,2.7675e-06,5.93e-06,2.48175e-06
segment_175058,0.0,0.0,1.02875e-06,2.73e-05,7.3875e-05,2.9775e-05
segment_175083,0.0,0.0,0.0,0.0,0.0,0.0
segment_175153,0.0,0.0,0.0,0.0,0.0,0.0
segment_175271,0.0,0.0,0.0,1.991e-10,2.3875e-10,1.12275e-10
segment_175514,0.0,0.0,0.0,0.0,0.0,0.0
segment_175602,0.0,0.0,9.3675e-10,4.93e-09,6.965e-09,2.965e-09
segment_176105,0.0,0.0,0.0,0.0,0.0,0.0
segment_176208,0.0,0.0,0.0,0.0,0.0,0.0
segment_176412,0.0,0.0,0.0,0.0,0.0,0.0
segment_176731,0.0,0.0,1.69375e-07,9.5925e-07,1.69275e-06,7.835e-07
segment_176949,0.0,0.0,1.83175e-09,8.945e-09,1.29375e-08,5.43e-09
segment_177160,0.0,0.0,0.0,0.0,0.0,0.0
segment_177800,0.0,0.0,0.0,0.0,0.0,0.0
segment_177838,0.0,0.0,0.0,0.0,0.0,0.0
segment_178597,0.0,0.0,0.0,0.0,0.0,0.0
segment_178790,0.0,0.0,0.0,0.0,0.0,0.0
segment_178818,0.0,0.0,0.0,0.0,0.0,0.0
segment_179120,0.0,0.0,0.0,0.0,0.0,0.0
segment_179552,0.0,0.0,0.0,0.0,0.0,0.0
segment_179574,0.0,0.0,0.0,0.0,0.0,0.0
segment_179849,0.0,0.0,0.0,0.0,0.0,0.0
segment_180171,0.0,0.0,0.0,0.0,0.0,0.0
segment_180323,0.0,0.0,0.0,0.0,0.0,0.0
segment_180539,0.0,0.0,0.0,0.0,0.0,0.0
segment_181281,0.0,0.0,0.0,0.0,0.0,0.0
segment_181362,0.0,0.0,0.0,0.0,0.0,0.0
segment_181621,0.0,0.0,0.0,0.0,0.0,0.0
segment_181742,0.0,0.0,0.0,0.0,0.0,0.0
segment_181760,0.0,0.0,0.0,0.0,0.0,0.0
segment_181845,0.0,0.0,0.0,0.0,0.0,0.0
segment_181875,0.0,0.0,0.0,0.0,0.0,0.0
segment_181989,0.0,0.0,0.0,0.0,0.0,0.0
segment_182942,0.0,0.0,0.0,0.0,0.0,0.0
segment_183082,0.0,0.0,0.0,0.0,0.0,0.0
segment_183106,0.0,0.0,0.0,0.0,0.0,0.0
segment_183125,0.0,0.0,0.0,0.0,0.0,0.0
segment_183167,0.0,0.0,0.0,0.0,0.0,0.0
segment_183250,0.0,0.0,0.0,0.0,0.0,0.0
segment_184308,0.0,0.0,0.0,0.0,0.0,0.0
segment_184320,0.0,0.0,0.0,0.0,0.0,0.0
segment_184778,0.0,0.0,0.0,0.0,0.0,0.0
segment_184924,0.0,0.0,0.0,0.0,0.0,0.0
segment_185424,0.0,0.0,0.0,0.0,0.0,0.0
segment_185441,0.0,0.0,0.0,0.0,0.0,0.0
segment_185504,0.0,0.0,0.0,0.0,0.0,0.0
segment_185567,0.0,0.0,0.0,0.0,0.0,0.0
segment_186122,0.0,0.0,0.0,0.0,0.0,0.0
segment_186125,0.0,0.0,0.0,0.0,0.0,0.0
segment_186172,0.0,0.0,0.0,0.0,0.0,0.0
segment_186841,0.0,0.0,0.0,0.0,0.0,0.0
segment_187070,0.0,0.0,0.0,0.0,0.0,0.0
segment_187098,0.0,0.0,0.0,0.0,0.0,0.0
segment_187370,0.0,0.0,0.0,0.0,0.0,0.0
segment_187912,0.0,0.0,0.0,0.0,0.0,0.0
segment_188140,0.0,0.0,2.545e-07,1.54475e-06,1.85625e-06,1.05125e-06
segment_188263,0.0,0.0,3.315e-07,2.15425e-06,2.4355e-06,1.34125e-06
segment_188493,0.0,0.0,0.0,0.0,0.0,0.0
segment_188975,0.0,0.0,0.0,0.0,0.0,0.0
segment_189359,0.0,0.0,4.69e-07,3.52e-06,4.2325e-06,2.52e-06
segment_189380,0.0,0.0,3.6375e-07,3.445e-06,3.84e-06,2.27825e-06
segment_189429,0.0,0.0,1.91225e-10,8.54e-10,9.8025e-10,4.8325e-10
segment_189429,0.0,0.0,0.0,3.5975e-10,4.14e-10,1.9805e-10
segment_189778,0.0,0.0,0.0,0.0,0.0,0.0
segment_189965,0.0,0.0,0.0,0.0,0.0,0.0
segment_190466,0.0,0.0,0.0,0.0,0.0,0.0
segment_190733,0.0,0.0,0.0,0.0,0.0,0.0
segment_191269,0.0,0.0,1.80525e-07,1.332e-06,1.4725e-06,7.8875e-07
segment_191368,0.0,0.0,6.1675e-07,4.24e-06,4.955e-06,2.955e-06
segment_191594,0.0,0.0,2.6675e-09,1.48425e-08,1.6855e-08,7.9625e-09
segment_191741,0.0,0.0,0.0,0.0,0.0,0.0
segment_191744,0.0,0.0,0.0,0.0,0.0,0.0
segment_192005,0.0,0.0,0.0,0.0,0.0,0.0
segment_192010,0.0,0.0,0.0,0.0,0.0,0.0
segment_192139,0.0,0.0,0.0,0.0,0.0,0.0
segment_192226,0.0,0.0,0.0,0.0,0.0,0.0
segment_192807,0.0,0.0,0.0,0.0,0.0,0.0
segment_192914,0.0,0.0,1.45575e-06,1.09825e-05,1.362e-05,9.4875e-06
segment_193004,0.0,0.0,5.0725e-07,2.9125e-06,8.05e-06,2.7925e-06
segment_193245,0.0,0.0,0.0,0.0,0.0,0.0
segment_193359,0.0,0.0,7.9775e-10,3.845e-09,4.4575e-09,2.12525e-09
segment_193372,0.0,0.0,1.5465e-09,7.3525e-09,8.4275e-09,4.07e-09
segment_194124,0.0,0.0,0.0,0.0,0.0,0.0
segment_194422,0.0,0.0,0.0,0.0,0.0,0.0
segment_194597,0.0,0.0,0.0,0.0,0.0,0.0
segment_194810,0.0,0.0,0.0,0.0,0.0,0.0
segment_194961,0.0,0.0,0.0,0.0,0.0,0.0
segment_195214,0.0,0.0,0.0,0.0,0.0,0.0
segment_195691,0.0,0.0,0.0,0.0,0.0,0.0
segment_195708,0.0,0.0,0.0,0.0,0.0,0.0
segment_195967,0.0,0.0,1.0255e-07,6.3975e-07,7.235e-07,3.8975e-07
segment_196044,0.0,0.0,0.0,0.0,0.0,0.0
segment_196380,0.0,0.0,0.0,0.0,0.0,0.0
segment_196500,0.0,0.0,0.0,0.0,0.0,0.0
segment_197091,0.0,0.0,0.0,0.0,0.0,0.0
segment_197352,0.0,0.0,0.0,0.0,0.0,0.0
segment_198078,0.0,0.0,0.0,0.0,0.0,0.0
segment_198187,0.0,0.0,0.0,0.0,0.0,0.0
segment_198497,0.0,0.0,3.51e-08,1.85575e-07,2.04475e-07,1.0265e-07
segment_198695,0.0,0.0,0.0,0.0,0.0,0.0
segment_198696,0.0,0.0,0.0,0.0,0.0,0.0
segment_199025,0.0,0.0,0.0,0.0,0.0,0.0
segment_199026,0.0,0.0,0.0,0.0,0.0,0.0
segment_199098,0.0,0.0,0.0,0.0,0.0,0.0
segment_199302,0.0,0.0,0.0,0.0,0.0,0.0
segment_199657,0.0,0.0,0.0,0.0,0.0,0.0
segment_199676,0.0,0.0,0.0,0.0,0.0,0.0
segment_199692,0.0,0.0,0.0,0.0,0.0,0.0
segment_199816,0.0,0.0,0.0,0.0,0.0,0.0
segment_200280,0.0,0.0,0.0,0.0,0.0,0.0
segment_200578,0.0,0.0,0.0,0.0,0.0,0.0
segment_200748,0.0,0.0,2.675e-07,1.64525e-06,1.918e-06,1.10125e-06
segment_201150,0.0,0.0,0.0,0.0,0.0,0.0
segment_201577,0.0,0.0,0.0,1.07225e-10,1.34775e-10,0.0
segment_201679,0.0,0.0,0.0,0.0,0.0,0.0
segment_202237,0.0,0.0,0.0,2.5825e-10,3.05e-10,1.37275e-10
segment_202296,0.0,0.0,3.155e-07,1.8495e-06,2.2195e-06,1.3205e-06
segment_202630,0.0,0.0,0.0,0.0,0.0,0.0
segment_202898,0.0,0.0,0.0,0.0,0.0,0.0
segment_203074,0.0,0.0,0.0,0.0,0.0,0.0
segment_203506,0.0,0.0,0.0,0.0,0.0,0.0
segment_203523,0.0,0.0,0.0,0.0,0.0,0.0
segment_203764,0.0,0.0,0.0,0.0,0.0,0.0
segment_203900,0.0,0.0,1.4515e-07,1.081e-06,1.199e-06,6.455e-07
segment_204102,0.0,0.0,0.0,0.0,0.0,0.0
segment_204459,0.0,0.0,0.0,0.0,0.0,0.0
segment_205112,0.0,0.0,0.0,0.0,0.0,0.0
segment_205418,0.0,0.0,0.0,0.0,0.0,0.0
segment_205542,0.0,0.0,0.0,0.0,0.0,0.0
segment_205672,0.0,0.0,0.0,0.0,0.0,0.0
segment_205830,0.0,0.0,0.0,0.0,0.0,0.0
segment_206191,0.0,0.0,0.0,0.0,0.0,0.0
segment_206908,0.0,0.0,0.0,0.0,0.0,0.0
segment_207070,0.0,0.0,0.0,0.0,0.0,0.0
segment_207285,0.0,0.0,1.012e-07,5.755e-07,6.5e-07,3.1625e-07
segment_207613,0.0,0.0,0.0,0.0,0.0,0.0
segment_207622,0.0,0.0,0.0,0.0,0.0,0.0
segment_207799,0.0,0.0,0.0,0.0,0.0,0.0
segment_207831,0.0,0.0,0.0,0.0,0.0,0.0
segment_208031,0.0,0.0,0.0,0.0,0.0,0.0
segment_208673,0.0,0.0,0.0,0.0,0.0,0.0
segment_208706,0.0,0.0,0.0,0.0,0.0,0.0
segment_209070,0.0,0.0,0.0,0.0,0.0,0.0
segment_209680,0.0,0.0,0.0,0.0,0.0,0.0
segment_209728,0.0,0.0,0.0,0.0,0.0,0.0
segment_209859,0.0,0.0,0.0,0.0,0.0,0.0
segment_210163,0.0,0.0,0.0,0.0,0.0,0.0
segment_210368,0.0,0.0,0.0,0.0,0.0,0.0
segment_210374,0.0,0.0,0.0,0.0,0.0,0.0
segment_210647,0.0,0.0,0.0,0.0,0.0,0.0
segment_210950,0.0,0.0,0.0,0.0,0.0,0.0
segment_211294,0.0,0.0,0.0,0.0,0.0,0.0
segment_211381,0.0,0.0,0.0,0.0,0.0,0.0
segment_212066,0.0,0.0,2.0325e-10,1.07925e-09,1.214e-09,5.7225e-10
segment_212238,0.0,0.0,0.0,0.0,0.0,0.0
segment_212302,0.0,0.0,0.0,0.0,0.0,0.0
segment_212850,0.0,0.0,0.0,0.0,0.0,0.0
segment_213112,0.0,0.0,0.0,0.0,0.0,0.0
segment_213119,0.0,0.0,0.0,0.0,0.0,0.0
segment_213317,0.0,0.0,0.0,0.0,0.0,0.0
segment_213500,0.0,0.0,0.0,0.0,0.0,0.0
segment_213595,0.0,0.0,0.0,0.0,0.0,0.0
segment_213672,0.0,0.0,0.0,0.0,0.0,0.0
segment_214197,0.0,0.0,0.0,0.0,0.0,0.0
segment_214454,0.0,0.0,4.3975e-07,2.21425e-06,4.085e-06,1.886e-06
segment_214486,0.0,0.0,2.7925e-07,1.51775e-06,1.73425e-06,9.8875e-07
segment_214965,0.0,0.0,0.0,0.0,0.0,0.0
segment_215210,0.0,0.0,0.0,0.0,0.0,0.0
segment_215710,0.0,0.0,0.0,0.0,0.0,0.0
segment_216014,0.0,0.0,0.0,0.0,0.0,0.0
segment_216265,0.0,0.0,0.0,0.0,0.0,0.0
segment_217327,0.0,0.0,0.0,0.0,0.0,0.0
segment_217473,0.0,0.0,0.0,0.0,0.0,0.0
segment_217993,0.0,0.0,0.0,0.0,0.0,0.0
segment_218596,0.0,0.0,0.0,0.0,0.0,0.0
segment_219095,0.0,0.0,0.0,0.0,0.0,0.0
segment_219278,0.0,0.0,0.0,0.0,0.0,0.0
segment_219527,0.0,0.0,0.0,0.0,0.0,0.0
segment_219599,0.0,0.0,0.0,0.0,0.0,0.0
segment_220021,0.0,0.0,0.0,0.0,0.0,0.0
segment_220256,0.0,0.0,0.0,0.0,0.0,0.0
segment_220503,0.0,0.0,0.0,0.0,0.0,0.0
segment_220548,0.0,0.0,0.0,0.0,0.0,0.0
segment_220586,0.0,0.0,0.0,0.0,0.0,0.0
segment_221560,0.0,0.0,0.0,0.0,0.0,0.0
segment_221675,0.0,0.0,0.0,0.0,0.0,0.0
segment_221735,0.0,0.0,0.0,0.0,0.0,0.0
segment_222212,0.0,0.0,0.0,0.0,0.0,0.0
segment_222241,0.0,0.0,0.0,0.0,0.0,0.0
segment_222775,0.0,0.0,0.0,0.0,0.0,0.0
segment_223487,0.0,0.0,2.387e-10,1.16325e-09,1.344e-09,6.0825e-10
segment_223608,0.0,0.0,0.0,0.0,0.0,0.0
segment_224150,0.0,0.0,0.0,0.0,0.0,0.0
segment_224376,0.0,0.0,0.0,0.0,0.0,0.0
segment_224553,0.0,0.0,0.0,0.0,0.0,0.0
segment_224595,0.0,0.0,0.0,0.0,0.0,0.0
segment_224631,0.0,0.0,0.0,0.0,0.0,0.0
segment_224676,0.0,0.0,0.0,0.0,0.0,0.0
segment_224745,0.0,0.0,0.0,0.0,0.0,0.0
segment_224900,0.0,0.0,0.0,0.0,0.0,0.0
segment_225251,0.0,0.0,0.0,0.0,0.0,0.0
segment_225284,0.0,0.0,0.0,0.0,0.0,0.0
segment_225627,0.0,0.0,0.0,0.0,0.0,0.0
segment_226309,0.0,0.0,0.0,0.0,0.0,0.0
segment_226331,0.0,0.0,5.4225e-08,3.8425e-07,4.27e-07,2.39225e-07
segment_226789,0.0,0.0,0.0,0.0,0.0,0.0
segment_227333,0.0,0.0,0.0,0.0,0.0,0.0
segment_227890,0.0,0.0,0.0,0.0,0.0,0.0
segment_228165,0.0,0.0,0.0,0.0,0.0,0.0
segment_228270,0.0,0.0,0.0,0.0,0.0,0.0
segment_228507,0.0,0.0,0.0,0.0,0.0,0.0
